committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,2.0,2025-06-09 00:00:00,Firstbank,Castle Rock,CO,80104,Bank Fees,Fees For Firstbank Credit/Debit Card
COLORADO WAY FORWARD,Independent Expenditure Committee,7500.0,2025-06-09 00:00:00,Intersection Advocacy,Washington,DC,20001,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,4439.33,2025-06-09 00:00:00,Pelican Lakes Golf Club,Windsor,CO,80550,Entertainment,
NEW DAY COLORADO FUND,527 Political Organization,36.3,2025-06-09 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
SENATE MAJORITY FUND,527 Political Organization,60.73,2025-06-09 00:00:00,Mailchimp,Atlanta,GA,30308,Advertising,
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,15000.0,2025-06-10 00:00:00,76 Group,Denver,CO,80231,Consultant & Professional Services,Professional Services
NEW DAY COLORADO FUND,527 Political Organization,4.3,2025-06-10 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,155.36,2025-06-11 00:00:00,,,,,Bank Fees,June Bank Fee
NEW DAY COLORADO FUND,527 Political Organization,16838.84,2025-06-11 00:00:00,Timor Strategies Llc,Lakewood,CO,80287,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,3670.1,2025-06-11 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,
SPIRIT OF THE WEST IEC,Independent Expenditure Committee,1750.0,2025-06-11 00:00:00,Quik Websites + Hosting,Dripping Springs,TX,78620,Advertising,Website Development And Hosting
COLLEGE ACCESS FOR COLORADO,Independent Expenditure Committee,50.0,2025-06-12 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Contributions,
NEW DAY COLORADO FUND,527 Political Organization,612.02,2025-06-12 00:00:00,Rose  Pugliese,Colorado Springs,CO,80924,Travel & Lodging,
COLORADO LABOR ACTION,Independent Expenditure Committee,264.0,2025-06-13 00:00:00,Wix.Com,New York,NY,10014,Office Equipment & Supplies,
4TH QUARTER IEC,Independent Expenditure Committee,585.62,2025-06-14 00:00:00,Campaign Nucleus Llc,Medinas,OH,44526,Consultant & Professional Services,
PROTECT OUR VOTE,Independent Expenditure Committee,0.2,2025-06-15 00:00:00,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,
ROCKY MOUNTAIN GUN OWNERS INDEPENDENT EXPENDITURE COMMITTEE (RMGO SUPERPAC),Independent Expenditure Committee,50.4,2025-06-15 00:00:00,"Mudshare, Llc",Galloway,NJ,08205,Advertising,Call Back Fees
ROCKY MOUNTAIN GUN OWNERS INDEPENDENT EXPENDITURE COMMITTEE (RMGO SUPERPAC),Independent Expenditure Committee,20.0,2025-06-15 00:00:00,First Bank,Lakewood,CO,80215-0097,Bank Fees,Bank Fees
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,1755.0,2025-06-16 00:00:00,"Rechtkornfeld, P.C.",Denver,CO,80202,Consultant & Professional Services,Professional Services
COLORADO EDUCATION ASSOCIATION VICTORY FUND,Independent Expenditure Committee,166.0,2025-06-16 00:00:00,Usps,Denver,CO,80210,Other,Po Box
COLORADO LABOR ACTION,Independent Expenditure Committee,166.0,2025-06-16 00:00:00,Usps,Denver,CO,80210,Other,Po Box Rental
NEW DAY COLORADO FUND,527 Political Organization,4.3,2025-06-16 00:00:00,Anedot,New Orleans,CO,70117,Bank Fees,
OUR DEMOCRACY FUND,Independent Expenditure Committee,500.0,2025-06-16 00:00:00,Google Ads,Mountain View,CA,94043,Advertising,Advertising For Candidates Who Are Not Governed By Colorado Campaign Finance Law
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,5000.0,2025-06-16 00:00:00,Mba Consulting Group Inc.,Washington,DC,20003,Consultant & Professional Services,Compliance Services
ALL TOGETHER COLORADO,Independent Expenditure Committee,2703.76,2025-06-17 00:00:00,Carboy,Denver,CO,80203,Other,Event
ALL TOGETHER COLORADO,Independent Expenditure Committee,15.22,2025-06-17 00:00:00,,,,,"Food, Beverages and Meals",
ALL TOGETHER COLORADO,Independent Expenditure Committee,33.3,2025-06-18 00:00:00,Office Depot,Denver,CO,80222,Office Equipment & Supplies,
NEW DAY COLORADO FUND,527 Political Organization,40.3,2025-06-18 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,5000.0,2025-06-18 00:00:00,Intersection Advocacy,Washington,DC,20001,Consultant & Professional Services,Management Consulting
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,1299.0,2025-06-18 00:00:00,Ngp Van,Austin,TX,78759,Other,Subscription
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,2800.0,2025-06-18 00:00:00,"Sandler Reiff Lamb & Birkenstock, P.C.",Washington,DC,20006,Consultant & Professional Services,Legal Fees
FUND FOR COLORADOíS ENERGY FUTURE,527 Political Organization,2500.0,2025-06-19 00:00:00,All Together Colorado,Denver,CO,80250,Contributions,
NEW DAY COLORADO FUND,527 Political Organization,8000.0,2025-06-19 00:00:00,Campbell Killen Brittan & Ray Llc,Denver,CO,80206,Consultant & Professional Services,
COLORADO LABOR ACTION,Independent Expenditure Committee,21.89,2025-06-20 00:00:00,Jack Quinns,Colorado Springs,CO,80903,"Food, Beverages and Meals",
MONTROSE REPUBLICAN WOMEN,527 Political Organization,75.95,2025-06-20 00:00:00,Kerri  Catlin,Montrose,CO,81403,Miscellaneous,Reimbursement Of Expenses For Event
PROTECT OUR VOTE,Independent Expenditure Committee,3.18,2025-06-22 00:00:00,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,
NEW DAY COLORADO FUND,527 Political Organization,0.5,2025-06-23 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
COLORADO ADVOCATES FOR CHANGE,Independent Expenditure Committee,0.9,2025-06-24 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
RED MAJORITY COLORADO,Independent Expenditure Committee,0.5,2025-06-24 00:00:00,"Anedot, Inc",New Orleans,LA,70112,Fundraising Expenses,
COLORADO RIGHT TO LIFE ACTION,Independent Expenditure Committee,43.18,2025-06-25 00:00:00,Platinum Creations,Arvada,CO,80002,Advertising,Sd9 Vacancy - Campaign Literature Opposing Terri Carver
COLORADO WAY FORWARD,Independent Expenditure Committee,7500.0,2025-06-25 00:00:00,Intersection Advocacy,Washington,DC,20001,Consultant & Professional Services,
COLORADO RIGHT TO LIFE ACTION,Independent Expenditure Committee,11.0,2025-06-26 00:00:00,Mudshare Llc,Galloway,NJ,08205,Other,Text Messages Opposing Terri Carver And Supporting Lynda Zamora Wilson
COLORADO WAY FORWARD,Independent Expenditure Committee,5000.0,2025-06-26 00:00:00,5280 Development,Denver,CO,80206,Consultant & Professional Services,
OUR DEMOCRACY FUND,Independent Expenditure Committee,2.97,2025-06-26 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,Administrative Expense: Payment Processing Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,162.5,2025-06-26 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
ALL TOGETHER COLORADO,Independent Expenditure Committee,41.27,2025-06-27 00:00:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
BLUEFLOWER ACTION,Independent Expenditure Committee,67.0,2025-06-27 00:00:00,1St Bank,Denver,CO,80222,Bank Fees,
COLORADO RIGHT TO LIFE ACTION,Independent Expenditure Committee,11.0,2025-06-27 00:00:00,Mudshare Llc,Galloway,NJ,08205,Other,Text Messages Opposing Terri Carver And Supporting Lynda Zamora Wilson
CONSERVATION COLORADO VICTORY FUND,Independent Expenditure Committee,25.0,2025-06-27 00:00:00,Nikki N Riedt,Denver,CO,80212,Other,Sos Filing Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,145.5,2025-06-27 00:00:00,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,487.5,2025-06-27 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
4TH QUARTER IEC,Independent Expenditure Committee,356.02,2025-06-29 00:00:00,Campaign Nucleus Llc,Medinas,OH,44526,Consultant & Professional Services,
PROTECT OUR VOTE,Independent Expenditure Committee,0.99,2025-06-29 00:00:00,Actblue Technical Services,Somerville,MA,02144,Fundraising Expenses,
4TH QUARTER IEC,Independent Expenditure Committee,567.5,2025-06-30 00:00:00,Campaign Nucleus Llc,Medinas,OH,44526,Consultant & Professional Services,
4TH QUARTER IEC,Independent Expenditure Committee,1000.0,2025-06-30 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
A WHOLE LOT OF PEOPLE FOR CHANGE,Independent Expenditure Committee,4.0,2025-06-30 00:00:00,First Bank Of Colorado,Lakewood,CO,80215,Bank Fees,
ALL TOGETHER COLORADO,527 Political Organization,2.0,2025-06-30 00:00:00,,,,,Bank Fees,
ALL TOGETHER COLORADO,Independent Expenditure Committee,3000.0,2025-06-30 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
ALL TOGETHER COLORADO,Independent Expenditure Committee,21.0,2025-06-30 00:00:00,,,,,Bank Fees,
BALANCING THE ROCKIES,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,Independent Financial,Greenwood Village,CO,80111,Bank Fees,Bank Fee
BLUEFLOWER ACTION,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,,,,,Bank Fees,
BRIGHTER COLORADO FUTURES 527,527 Political Organization,2.0,2025-06-30 00:00:00,,,,,Bank Fees,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,500.0,2025-06-30 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,,,,,Bank Fees,
COLORADANS FOR COLORADO VALUES,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,,,,,Bank Fees,
COLORADANS FOR CONSERVATIVE LEADERSHIP,Independent Expenditure Committee,12.0,2025-06-30 00:00:00,First Bank,Denver,CO,80203,Bank Fees,
COLORADO ADVOCATES FOR CHANGE,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,Firstbank,Denver,CO,80218,Bank Fees,
COLORADO EDUCATION ASSOCIATION VICTORY FUND,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,,,,,Bank Fees,
COLORADO LABOR ACTION,Independent Expenditure Committee,4.0,2025-06-30 00:00:00,,,,,Bank Fees,
COLORADO LABOR ACTION,Independent Expenditure Committee,284.6,2025-06-30 00:00:00,Illegal Petes,Denver,CO,80206,Other,Event
COLORADO LABOR ACTION,Independent Expenditure Committee,144.2,2025-06-30 00:00:00,Argonaut,Denver,CO,80203,Other,Event
COLORADO LABOR ACTION,Independent Expenditure Committee,250.0,2025-06-30 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO RIGHT TO LIFE ACTION,Independent Expenditure Committee,11.0,2025-06-30 00:00:00,Mudshare Llc,Galloway,NJ,08205,Other,Text Messages Opposing Terri Carver And Supporting Lynda Zamora Wilson
COLORADO RIGHT TO LIFE ACTION,Independent Expenditure Committee,20.0,2025-06-30 00:00:00,Mudshare Llc,Galloway,NJ,08205,Other,Text Messages Opposing Terri Carver And Supporting Lynda Zamora Wilson
COLORADO WAY FORWARD,527 Political Organization,3000.0,2025-06-30 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO WAY FORWARD,527 Political Organization,2.0,2025-06-30 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,19.0,2025-06-30 00:00:00,,,,,Bank Fees,
JUSTICE FOR JASON,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,Firstbank,Arvada,CO,80006,Bank Fees,
KEEP COLORADO COUNTIES SAFE,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,First Bank,Littleton,CO,80128,Bank Fees,Bank Fees
NEW COLORADO PROMISE,Independent Expenditure Committee,5.0,2025-06-30 00:00:00,,,,,Bank Fees,
NEW DAY COLORADO FUND,527 Political Organization,349.42,2025-06-30 00:00:00,Rose  Pugliese,Colorado Springs,CO,80924,Travel & Lodging,Reimbursement For Rose'S Lodging Meeting Potential Donors
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,,,,,Bank Fees,Bank Fees
RED MAJORITY COLORADO,Independent Expenditure Committee,15.0,2025-06-30 00:00:00,Jpmorgan Chase Bank,Denver,CO,80218,Bank Fees,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,162.5,2025-06-30 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,162.5,2025-06-30 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,9.99,2025-06-30 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
SENATE MAJORITY FUND,527 Political Organization,6000.0,2025-06-30 00:00:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,2400.0,2025-06-30 00:00:00,Zakhem Law,Denver,CO,80201,Consultant & Professional Services,
STRONG COLORADO IEC,Independent Expenditure Committee,2.0,2025-06-30 00:00:00,1St Bank,Loveland,CO,80537,Bank Fees,
4TH QUARTER IEC,Independent Expenditure Committee,92.73,2025-07-01 00:00:00,Campaign Nucleus Llc,Medinas,OH,44526,Consultant & Professional Services,
ALL TOGETHER COLORADO,Independent Expenditure Committee,8500.0,2025-07-01 00:00:00,Blue Mountain Strategies,Denver,CO,80223,Consultant & Professional Services,
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,1.9,2025-07-01 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
COLORADO LABOR ACTION,Independent Expenditure Committee,70897.53,2025-07-01 00:00:00,Seiu Colorado,Denver,CO,80219,Other,Return Of Funds
FRIENDS FOR THE FUTURE (F3),527 Political Organization,0.7,2025-07-01 00:00:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Ortman)
NEW DAY COLORADO FUND,527 Political Organization,6694.5,2025-07-01 00:00:00,Ringside Consulting,Denver,CO,80212,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,1000.0,2025-07-01 00:00:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
ALL TOGETHER COLORADO,Independent Expenditure Committee,6000.0,2025-07-02 00:00:00,Mountaintop Strategies,Thornton,CO,80229,Consultant & Professional Services,
BALANCING THE ROCKIES,Independent Expenditure Committee,499.0,2025-07-02 00:00:00,Lh Creative Consulting,Johnstown,CO,80534,Consultant & Professional Services,Web Hosting
BALANCING THE ROCKIES,Independent Expenditure Committee,86.95,2025-07-02 00:00:00,Fiverr,New York,NY,10013,Consultant & Professional Services,Graphic Design
BLUEFLOWER ACTION,Independent Expenditure Committee,25.0,2025-07-02 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Other,Periodic Fee
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,166.0,2025-07-02 00:00:00,Usps,Denver,CO,80210,Other,Po Box Rental
COLORADO FIRST FUND,Independent Expenditure Committee,197.5,2025-07-02 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,0.7,2025-07-02 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
COLORADO WAY FORWARD,527 Political Organization,166.0,2025-07-02 00:00:00,Usps,Denver,CO,80210,Other,Po Box Rental
OUR DEMOCRACY FUND,Independent Expenditure Committee,382.39,2025-07-02 00:00:00,Google Ads,Mountain View,CA,94043,Advertising,Adverrtising Of Youtube Videos For Douglas County Home Rule Commission Candidates Not Subject To Colorado Campaign Finance Law
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,5.0,2025-07-02 00:00:00,,,,,Bank Fees,Bank Fees
COLORADO LABOR ACTION,Independent Expenditure Committee,41.12,2025-07-03 00:00:00,Double D'S Bbq Shack,Pueblo,CO,81003,"Food, Beverages and Meals",
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,533.61,2025-07-03 00:00:00,"Givesmart Us, Inc.",Minneapolis,MN,55485,Bank Fees,Credit Card Processing Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-07-03 00:00:00,Give Wise Co,Idaho Springs,CO,80452,Fundraising Expenses,Fundraising Consulting
LET COLORADO VOTE ACTION,Independent Expenditure Committee,12.0,2025-07-08 00:00:00,First Bank,Denver,CO,80231,Bank Fees,
SENATE MAJORITY FUND,527 Political Organization,60.73,2025-07-08 00:00:00,Mailchimp,Atlanta,GA,30308,Advertising,Email Subscription
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,1299.0,2025-07-09 00:00:00,Ngp Van,Austin,TX,78759,Other,Subscription
NEW DAY COLORADO FUND,527 Political Organization,2.3,2025-07-10 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,4185.0,2025-07-11 00:00:00,"Rechtkornfeld, P.C.",Denver,CO,80202,Consultant & Professional Services,Professional Services
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,2.0,2025-07-11 00:00:00,Firstbank,Castle Rock,CO,80104,Bank Fees,Fees For Firstbank Credit/Debit Card
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,156.05,2025-07-11 00:00:00,,,,,Bank Fees,July Bank Fee
SENATE MAJORITY FUND,527 Political Organization,600.0,2025-07-11 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Compliance Consulting
BALANCING THE ROCKIES,Independent Expenditure Committee,32.0,2025-07-12 00:00:00,Usps,Johnstown,CO,80534,Miscellaneous,Post Office Box Rental
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,5000.0,2025-07-14 00:00:00,Mba Consulting Group Inc.,Washington,DC,20003,Consultant & Professional Services,Compliance Services
SENATE MAJORITY FUND,527 Political Organization,4917.29,2025-07-14 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,Funraising Consulting
A WHOLE LOT OF PEOPLE FOR CHANGE,Independent Expenditure Committee,-6000.0,2024-07-15 00:00:00,Gusto,Denver,CO,80202,Consultant & Professional Services,Offset Due To Update Of Filed Item
A WHOLE LOT OF PEOPLE FOR CHANGE,Independent Expenditure Committee,6042.86,2024-07-15 00:00:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
4TH QUARTER IEC,Independent Expenditure Committee,1000.0,2025-07-15 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
BALANCING THE ROCKIES,Independent Expenditure Committee,120.0,2025-07-15 00:00:00,Lh Creative Consulting,Johnstown,CO,80534,Consultant & Professional Services,Website Updating
FUND FOR COLORADOíS ENERGY FUTURE,527 Political Organization,5000.0,2025-07-15 00:00:00,"Senate Majority Fund, Llc",Denver,CO,80218,Contributions,
OUR DEMOCRACY FUND,Independent Expenditure Committee,45.38,2025-07-15 00:00:00,Godaddy.Com,Tempe,AZ,85284,Office Equipment & Supplies,Website Hosting Services
JUSTICE FOR JASON,Independent Expenditure Committee,150.0,2025-07-16 00:00:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
WELD STRONG,Independent Expenditure Committee,44500.0,2025-07-16 00:00:00,Public Opinion Strategies Llc,Alexandria,VA,22314,Consultant & Professional Services,Polling
COLORADO FIRST FUND,Independent Expenditure Committee,2050.0,2025-07-17 00:00:00,Tierney Lawrence Stiles,Denver,CO,80203,Consultant & Professional Services,
ALL TOGETHER COLORADO,527 Political Organization,1000.0,2025-07-18 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
BLUEFLOWER ACTION,Independent Expenditure Committee,1225.0,2025-07-18 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,1000.0,2025-07-18 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
